Temps;Canal A;Canal B
(ms);(V);(V)

-27,82078422;-0,96621600;6,25049600
-27,77982422;-0,96621600;6,16107700
-27,73886422;-1,05563500;6,16107700
-27,69790422;-1,05563500;6,16107700
-27,65694422;-1,14536000;6,16107700
-27,61598422;-1,14536000;6,16107700
-27,57502422;-1,14536000;6,16107700
-27,53406422;-1,23508400;6,07135200
-27,49310422;-1,23508400;6,07135200
-27,45214422;-1,23508400;6,07135200
-27,41118422;-1,23508400;6,07135200
-27,37022422;-1,23508400;6,07135200
-27,32926422;-1,32450300;6,07135200
-27,28830422;-1,32450300;6,07135200
-27,24734422;-1,41422800;5,98193300
-27,20638422;-1,41422800;5,98193300
-27,16542422;-1,41422800;5,98193300
-27,12446422;-1,50395200;5,98193300
-27,08350422;-1,50395200;5,98193300
-27,04254422;-1,50395200;5,98193300
-27,00158422;-1,50395200;5,89220900
-26,96062422;-1,59337100;5,89220900
-26,91966422;-1,59337100;5,89220900
-26,87870422;-1,59337100;5,89220900
-26,83774422;-1,68309600;5,89220900
-26,79678422;-1,68309600;5,89220900
-26,75582422;-1,68309600;5,80248400
-26,71486422;-1,77282000;5,80248400
-26,67390422;-1,77282000;5,80248400
-26,63294422;-1,77282000;5,80248400
-26,59198422;-1,86223900;5,71306500
-26,55102422;-1,86223900;5,71306500
-26,51006422;-1,86223900;5,71306500
-26,46910422;-1,86223900;5,71306500
-26,42814423;-1,86223900;5,71306500
-26,38718423;-1,86223900;5,71306500
-26,34622423;-1,95196400;5,71306500
-26,30526423;-1,95196400;5,71306500
-26,26430423;-1,95196400;5,62334100
-26,22334423;-1,95196400;5,62334100
-26,18238423;-1,95196400;5,62334100
-26,14142423;-1,95196400;5,62334100
-26,10046423;-2,04138300;5,62334100
-26,05950423;-1,95196400;5,62334100
-26,01854423;-2,04138300;5,62334100
-25,97758423;-2,04138300;5,62334100
-25,93662423;-2,04138300;5,53392100
-25,89566423;-2,04138300;5,53392100
-25,85470423;-2,04138300;5,53392100
-25,81374423;-2,04138300;5,53392100
-25,77278423;-2,04138300;5,53392100
-25,73182423;-2,04138300;5,62334100
-25,69086423;-2,04138300;5,62334100
-25,64990423;-2,04138300;5,53392100
-25,60894423;-1,95196400;5,53392100
-25,56798423;-1,95196400;5,53392100
-25,52702423;-1,95196400;5,53392100
-25,48606423;-1,95196400;5,53392100
-25,44510423;-1,95196400;5,62334100
-25,40414423;-1,95196400;5,53392100
-25,36318423;-1,95196400;5,62334100
-25,32222423;-1,95196400;5,53392100
-25,28126423;-1,86223900;5,62334100
-25,24030423;-1,86223900;5,53392100
-25,19934423;-1,86223900;5,62334100
-25,15838423;-1,86223900;5,62334100
-25,11742423;-1,77282000;5,62334100
-25,07646423;-1,86223900;5,62334100
-25,03550423;-1,68309600;5,62334100
-24,99454423;-1,68309600;5,62334100
-24,95358423;-1,68309600;5,62334100
-24,91262423;-1,59337100;5,62334100
-24,87166423;-1,59337100;5,71306500
-24,83070423;-1,59337100;5,71306500
-24,78974424;-1,50395200;5,71306500
-24,74878424;-1,50395200;5,71306500
-24,70782424;-1,50395200;5,71306500
-24,66686424;-1,50395200;5,71306500
-24,62590424;-1,41422800;5,71306500
-24,58494424;-1,32450300;5,71306500
-24,54398424;-1,32450300;5,71306500
-24,50302424;-1,32450300;5,71306500
