Temps;Canal A;Canal B
(us);(V);(V)

-46,55999611;4,41053500;5,98193300
-46,47999611;4,41053500;5,98193300
-46,39999611;4,49995400;5,98193300
-46,31999611;4,49995400;5,98193300
-46,23999611;4,49995400;5,98193300
-46,15999611;4,49995400;5,98193300
-46,07999611;4,49995400;5,98193300
-45,99999611;4,49995400;5,98193300
-45,91999611;4,49995400;5,98193300
-45,83999611;4,49995400;5,98193300
-45,75999611;4,49995400;5,98193300
-45,67999611;4,49995400;5,98193300
-45,59999611;4,49995400;5,98193300
-45,51999611;4,58967900;5,98193300
-45,43999611;4,58967900;5,98193300
-45,35999611;4,58967900;5,98193300
-45,27999612;4,58967900;5,98193300
-45,19999612;4,58967900;5,98193300
-45,11999612;4,58967900;5,98193300
-45,03999612;4,58967900;5,98193300
-44,95999612;4,58967900;5,98193300
-44,87999612;4,58967900;5,98193300
-44,79999612;4,67940300;5,98193300
-44,71999612;4,58967900;5,89220900
-44,63999612;4,58967900;5,98193300
-44,55999612;4,58967900;5,89220900
-44,47999612;4,67940300;5,98193300
-44,39999612;4,67940300;5,89220900
-44,31999612;4,67940300;5,98193300
-44,23999612;4,67940300;5,98193300
-44,15999612;4,67940300;5,98193300
-44,07999612;4,67940300;5,98193300
-43,99999612;4,67940300;5,98193300
-43,91999612;4,67940300;5,89220900
-43,83999612;4,76882200;5,98193300
-43,75999612;4,76882200;5,89220900
-43,67999612;4,76882200;5,98193300
-43,59999613;4,76882200;5,98193300
-43,51999613;4,76882200;5,98193300
-43,43999613;4,76882200;5,98193300
-43,35999613;4,76882200;5,98193300
-43,27999613;4,76882200;5,98193300
-43,19999613;4,76882200;5,98193300
-43,11999613;4,85854700;5,98193300
-43,03999613;4,76882200;5,89220900
-42,95999613;4,85854700;5,98193300
-42,87999613;4,85854700;5,98193300
-42,79999613;4,85854700;5,98193300
-42,71999613;4,85854700;5,89220900
-42,63999613;4,85854700;5,89220900
-42,55999613;4,85854700;5,98193300
-42,47999613;4,85854700;5,98193300
-42,39999613;4,85854700;5,98193300
-42,31999613;4,85854700;5,98193300
-42,23999613;4,85854700;5,98193300
-42,15999613;4,94827100;5,89220900
-42,07999613;4,94827100;5,98193300
